"lat","lon","depth","starttime","energy","duration","date","day_of_year"
43.51,-123.57,31," 2011-06-04 02:47:30",0," None ",2011-06-04,155
43.5,-123.615,60," 2011-06-04 02:57:30",0," None ",2011-06-04,155
43.6,-123.3,35," 2011-06-04 03:00:00",0," None ",2011-06-04,155
43.57,-123.32,51.5," 2011-06-04 03:02:30",0," None ",2011-06-04,155
43.5,-123.45,20," 2011-06-04 03:05:00",0," None ",2011-06-04,155
43.51,-123.47,20," 2011-06-04 03:07:30",0," None ",2011-06-04,155
43.543,-123.435,20," 2011-06-04 03:10:00",0," None ",2011-06-04,155
43.572,-123.375,33," 2011-06-04 03:12:30",0," None ",2011-06-04,155
43.51,-123.52,20," 2011-06-04 03:15:00",0," None ",2011-06-04,155
49.07,-124.28,60," 2011-06-04 03:20:00",0," None ",2011-06-04,155
49.07,-124.28,60," 2011-06-04 03:22:30",0," None ",2011-06-04,155
43.52,-123.48,40," 2011-06-04 03:25:00",0," None ",2011-06-04,155
43.515,-123.418,36.5," 2011-06-04 03:27:30",0," None ",2011-06-04,155
43.54,-123.375,34.5," 2011-06-04 03:30:00",0," None ",2011-06-04,155
43.525,-123.415,22.5," 2011-06-04 03:32:30",0," None ",2011-06-04,155
43.59,-123.46,25.5," 2011-06-04 03:35:00",0," None ",2011-06-04,155
43.555,-123.435,33.5," 2011-06-04 03:37:30",0," None ",2011-06-04,155
43.56,-123.357,51," 2011-06-04 03:40:00",0," None ",2011-06-04,155
43.57,-123.38,26.5," 2011-06-04 03:42:30",0," None ",2011-06-04,155
43.612,-123.377,21.2," 2011-06-04 03:45:00",0," None ",2011-06-04,155
43.5,-123.52,52.5," 2011-06-04 04:05:00",0," None ",2011-06-04,155
49.03,-124.08,39," 2011-06-04 04:07:30",0," None ",2011-06-04,155
43.465,-123.405,60," 2011-06-04 04:07:30",0," None ",2011-06-04,155
40.97,-122.9,53," 2011-06-04 04:07:30",0," None ",2011-06-04,155
49.02,-124.01,26," 2011-06-04 04:10:00",0," None ",2011-06-04,155
49.02,-124.01,27," 2011-06-04 04:12:30",0," None ",2011-06-04,155
43.53,-123.4,27," 2011-06-04 04:12:30",0," None ",2011-06-04,155
49.045,-124.12,60," 2011-06-04 04:15:00",0," None ",2011-06-04,155
43.57,-123.42,26," 2011-06-04 04:15:00",0," None ",2011-06-04,155
40.94,-122.95,20," 2011-06-04 04:15:00",0," None ",2011-06-04,155
49.08,-124.31,60," 2011-06-04 04:17:30",0," None ",2011-06-04,155
43.5,-123.46,24," 2011-06-04 04:17:30",0," None ",2011-06-04,155
40.93,-122.9,20," 2011-06-04 04:17:30",0," None ",2011-06-04,155
49.01,-124.04,40," 2011-06-04 04:20:00",0," None ",2011-06-04,155
43.505,-123.32,53," 2011-06-04 04:20:00",0," None ",2011-06-04,155
49.02,-124,20," 2011-06-04 04:22:30",0," None ",2011-06-04,155
43.625,-123.382,34," 2011-06-04 04:22:30",0," None ",2011-06-04,155
40.82,-122.87,20," 2011-06-04 04:22:30",0," None ",2011-06-04,155
49.075,-124.125,29," 2011-06-04 04:25:00",0," None ",2011-06-04,155
43.62,-123.34,45.8," 2011-06-04 04:25:00",0," None ",2011-06-04,155
40.91,-122.93,32," 2011-06-04 04:25:00",0," None ",2011-06-04,155
49.04,-123.98,33," 2011-06-04 04:27:30",0," None ",2011-06-04,155
43.555,-123.435,39.5," 2011-06-04 04:27:30",0," None ",2011-06-04,155
43.565,-123.495,22.8," 2011-06-04 04:30:00",0," None ",2011-06-04,155
40.92,-123,31," 2011-06-04 04:30:00",0," None ",2011-06-04,155
43.612,-123.457,36," 2011-06-04 04:32:30",0," None ",2011-06-04,155
40.9,-122.87,33," 2011-06-04 04:32:30",0," None ",2011-06-04,155
43.532,-123.515,40," 2011-06-04 04:35:00",0," None ",2011-06-04,155
40.9,-123.02,31," 2011-06-04 04:35:00",0," None ",2011-06-04,155
40.89,-123.035,60," 2011-06-04 04:37:30",0," None ",2011-06-04,155
49.01,-124.005,28," 2011-06-04 04:42:30",0," None ",2011-06-04,155
43.625,-123.412,42.5," 2011-06-04 04:42:30",0," None ",2011-06-04,155
43.525,-123.51,59," 2011-06-04 04:45:00",0," None ",2011-06-04,155
48.995,-123.98,45.5," 2011-06-04 04:47:30",0," None ",2011-06-04,155
40.98,-122.95,30," 2011-06-04 04:47:30",0," None ",2011-06-04,155
48.985,-124.04,52," 2011-06-04 04:50:00",0," None ",2011-06-04,155
43.545,-123.5,34," 2011-06-04 04:50:00",0," None ",2011-06-04,155
49.06,-124.16,33," 2011-06-04 04:52:30",0," None ",2011-06-04,155
43.565,-123.505,31.2," 2011-06-04 04:52:30",0," None ",2011-06-04,155
49.01,-124.07,34," 2011-06-04 04:55:00",0," None ",2011-06-04,155
43.6,-123.42,44," 2011-06-04 04:55:00",0," None ",2011-06-04,155
48.98,-124.04,60," 2011-06-04 04:57:30",0," None ",2011-06-04,155
43.59,-123.39,48," 2011-06-04 04:57:30",0," None ",2011-06-04,155
49.005,-124.01,47," 2011-06-04 05:00:00",0," None ",2011-06-04,155
40.9,-122.85,26," 2011-06-04 05:00:00",0," None ",2011-06-04,155
49.02,-123.96,40," 2011-06-04 05:02:30",0," None ",2011-06-04,155
49.04,-124.1,39," 2011-06-04 05:05:00",0," None ",2011-06-04,155
43.63,-123.45,20," 2011-06-04 05:05:00",0," None ",2011-06-04,155
49.01,-124.07,34," 2011-06-04 05:07:30",0," None ",2011-06-04,155
43.63,-123.435,40," 2011-06-04 05:07:30",0," None ",2011-06-04,155
48.995,-124.085,45.5," 2011-06-04 05:10:00",0," None ",2011-06-04,155
49.02,-124.11,40," 2011-06-04 05:12:30",0," None ",2011-06-04,155
45.145,-123.07,60," 2011-06-04 05:12:30",0," None ",2011-06-04,155
49.07,-124.15,34.5," 2011-06-04 05:15:00",0," None ",2011-06-04,155
43.58,-123.21,60," 2011-06-04 05:15:00",0," None ",2011-06-04,155
40.94,-122.94,20," 2011-06-04 05:15:00",0," None ",2011-06-04,155
49.03,-124.095,43," 2011-06-04 05:17:30",0," None ",2011-06-04,155
43.495,-123.365,34.8," 2011-06-04 05:17:30",0," None ",2011-06-04,155
49.01,-124.01,46," 2011-06-04 05:20:00",0," None ",2011-06-04,155
43.525,-123.36,38.8," 2011-06-04 05:20:00",0," None ",2011-06-04,155
43.495,-123.41,37.5," 2011-06-04 05:22:30",0," None ",2011-06-04,155
48.99,-124.09,20," 2011-06-04 05:25:00",0," None ",2011-06-04,155
44.89,-123.31,49," 2011-06-04 05:25:00",0," None ",2011-06-04,155
40.9,-122.77,37," 2011-06-04 05:25:00",0," None ",2011-06-04,155
49.01,-124.14,60," 2011-06-04 05:27:30",0," None ",2011-06-04,155
49.11,-124.025,31," 2011-06-04 05:30:00",0," None ",2011-06-04,155
43.485,-123.325,43.5," 2011-06-04 05:30:00",0," None ",2011-06-04,155
40.89,-122.92,29," 2011-06-04 05:30:00",0," None ",2011-06-04,155
49.09,-124.03,33," 2011-06-04 05:32:30",0," None ",2011-06-04,155
44.9,-123.4,29," 2011-06-04 05:32:30",0," None ",2011-06-04,155
43.46,-123.325,48.8," 2011-06-04 05:32:30",0," None ",2011-06-04,155
49.08,-124.14,43," 2011-06-04 05:35:00",0," None ",2011-06-04,155
43.61,-123.343,36.8," 2011-06-04 05:35:00",0," None ",2011-06-04,155
49,-124.07,38," 2011-06-04 05:37:30",0," None ",2011-06-04,155
43.56,-123.4,31," 2011-06-04 05:37:30",0," None ",2011-06-04,155
49.06,-124.125,33," 2011-06-04 05:40:00",0," None ",2011-06-04,155
49,-124.11,27," 2011-06-04 05:42:30",0," None ",2011-06-04,155
45.11,-123.15,49," 2011-06-04 05:42:30",0," None ",2011-06-04,155
48.98,-124.11,50," 2011-06-04 05:45:00",0," None ",2011-06-04,155
45.015,-123.205,25.8," 2011-06-04 05:45:00",0," None ",2011-06-04,155
49,-124.11,46.5," 2011-06-04 05:55:00",0," None ",2011-06-04,155
49.08,-124.26,50," 2011-06-04 05:57:30",0," None ",2011-06-04,155
48.93,-124.14,57," 2011-06-04 06:00:00",0," None ",2011-06-04,155
49.03,-124.17,39," 2011-06-04 06:05:00",0," None ",2011-06-04,155
43.58,-123.48,48," 2011-06-04 06:05:00",0," None ",2011-06-04,155
49.07,-124.15,33.5," 2011-06-04 06:07:30",0," None ",2011-06-04,155
43.535,-123.455,32.5," 2011-06-04 06:07:30",0," None ",2011-06-04,155
49.08,-124.19,60," 2011-06-04 06:10:00",0," None ",2011-06-04,155
43.54,-123.28,60," 2011-06-04 06:10:00",0," None ",2011-06-04,155
49.06,-124.235,42," 2011-06-04 06:12:30",0," None ",2011-06-04,155
49.02,-124.15,44," 2011-06-04 06:15:00",0," None ",2011-06-04,155
43.47,-123.32,42," 2011-06-04 06:15:00",0," None ",2011-06-04,155
49,-124.02,26," 2011-06-04 06:17:30",0," None ",2011-06-04,155
44.933,-123.218,47.5," 2011-06-04 06:17:30",0," None ",2011-06-04,155
43.44,-123.53,55," 2011-06-04 06:17:30",0," None ",2011-06-04,155
44.915,-123.37,48," 2011-06-04 06:20:00",0," None ",2011-06-04,155
43.52,-123.62,20," 2011-06-04 06:20:00",0," None ",2011-06-04,155
45.065,-123.2,49," 2011-06-04 06:22:30",0," None ",2011-06-04,155
49.09,-124.18,56.5," 2011-06-04 06:25:00",0," None ",2011-06-04,155
49.09,-124.02,51," 2011-06-04 06:27:30",0," None ",2011-06-04,155
40.97,-123,25," 2011-06-04 06:27:30",0," None ",2011-06-04,155
49.085,-124.115,43.5," 2011-06-04 06:30:00",0," None ",2011-06-04,155
49.03,-124.09,41," 2011-06-04 06:32:30",0," None ",2011-06-04,155
49,-124.09,44," 2011-06-04 06:35:00",0," None ",2011-06-04,155
49.02,-124.08,46," 2011-06-04 06:37:30",0," None ",2011-06-04,155
45.1,-123.105,45.5," 2011-06-04 06:37:30",0," None ",2011-06-04,155
45.078,-123.082,60," 2011-06-04 06:40:00",0," None ",2011-06-04,155
45.1,-123,60," 2011-06-04 06:42:30",0," None ",2011-06-04,155
49.15,-124.2,26," 2011-06-04 06:45:00",0," None ",2011-06-04,155
49.08,-124.12,40," 2011-06-04 06:55:00",0," None ",2011-06-04,155
49.085,-124.11,42," 2011-06-04 06:57:30",0," None ",2011-06-04,155
49.01,-124.115,42.5," 2011-06-04 07:00:00",0," None ",2011-06-04,155
49.07,-124.16,45.5," 2011-06-04 07:02:30",0," None ",2011-06-04,155
49.08,-124.15,44," 2011-06-04 07:05:00",0," None ",2011-06-04,155
49.04,-124.11,37," 2011-06-04 07:07:30",0," None ",2011-06-04,155
49.02,-124.1,34," 2011-06-04 07:10:00",0," None ",2011-06-04,155
49.01,-124.175,20," 2011-06-04 07:12:30",0," None ",2011-06-04,155
43.65,-123.23,60," 2011-06-04 07:20:00",0," None ",2011-06-04,155
49.06,-124.1,36.5," 2011-06-04 07:22:30",0," None ",2011-06-04,155
49.09,-123.985,41.5," 2011-06-04 07:25:00",0," None ",2011-06-04,155
49.025,-124.12,60," 2011-06-04 07:30:00",0," None ",2011-06-04,155
49.1,-124.31,38," 2011-06-04 07:32:30",0," None ",2011-06-04,155
49.11,-124.28,40," 2011-06-04 07:35:00",0," None ",2011-06-04,155
48.9,-124,54," 2011-06-04 07:40:00",0," None ",2011-06-04,155
48.91,-124.12,60," 2011-06-04 07:57:30",0," None ",2011-06-04,155
49.09,-124.29,30," 2011-06-04 08:00:00",0," None ",2011-06-04,155
49.07,-124.27,29," 2011-06-04 08:02:30",0," None ",2011-06-04,155
40.9,-122.77,32," 2011-06-04 08:07:30",0," None ",2011-06-04,155
40.9,-122.94,20," 2011-06-04 08:15:00",0," None ",2011-06-04,155
40.91,-122.97,20," 2011-06-04 08:17:30",0," None ",2011-06-04,155
49.01,-124.16,36," 2011-06-04 08:32:30",0," None ",2011-06-04,155
49.02,-124.14,40," 2011-06-04 08:35:00",0," None ",2011-06-04,155
49.01,-124.14,40," 2011-06-04 08:37:30",0," None ",2011-06-04,155
48.965,-124.1,30," 2011-06-04 08:40:00",0," None ",2011-06-04,155
49.1,-124.2,20," 2011-06-04 08:42:30",0," None ",2011-06-04,155
48.88,-124.02,30," 2011-06-04 08:52:30",0," None ",2011-06-04,155
44.99,-123.32,43," 2011-06-04 09:20:00",0," None ",2011-06-04,155
49.07,-124.24,20," 2011-06-04 09:22:30",0," None ",2011-06-04,155
45.07,-123.17,60," 2011-06-04 09:22:30",0," None ",2011-06-04,155
44.99,-123.33,41," 2011-06-04 09:27:30",0," None ",2011-06-04,155
40.9,-122.94,20," 2011-06-04 09:35:00",0," None ",2011-06-04,155
41.34,-123.2,40," 2011-06-04 09:40:00",0," None ",2011-06-04,155
49,-124.21,37," 2011-06-04 10:02:30",0," None ",2011-06-04,155
48.99,-124.2,41," 2011-06-04 10:05:00",0," None ",2011-06-04,155
49.02,-124.07,60," 2011-06-04 10:17:30",0," None ",2011-06-04,155
45.057,-123.188,48.5," 2011-06-04 11:02:30",0," None ",2011-06-04,155
45.017,-123.173,42.2," 2011-06-04 11:05:00",0," None ",2011-06-04,155
45.01,-123.165,45.5," 2011-06-04 11:07:30",0," None ",2011-06-04,155
44.96,-123.23,43.5," 2011-06-04 11:10:00",0," None ",2011-06-04,155
49.02,-124.23,43," 2011-06-04 11:12:30",0," None ",2011-06-04,155
49,-124.19,54," 2011-06-04 11:15:00",0," None ",2011-06-04,155
49.01,-124.15,40," 2011-06-04 11:17:30",0," None ",2011-06-04,155
49.02,-124.15,43," 2011-06-04 11:20:00",0," None ",2011-06-04,155
40.75,-122.89,51," 2011-06-04 12:02:30",0," None ",2011-06-04,155
44.96,-123.355,60," 2011-06-04 12:05:00",0," None ",2011-06-04,155
44.93,-123.317,52," 2011-06-04 12:07:30",0," None ",2011-06-04,155
44.985,-123.215,52.8," 2011-06-04 12:20:00",0," None ",2011-06-04,155
44.92,-123.27,35," 2011-06-04 12:22:30",0," None ",2011-06-04,155
45,-123.23,45," 2011-06-04 12:25:00",0," None ",2011-06-04,155
44.965,-123.315,44.8," 2011-06-04 12:30:00",0," None ",2011-06-04,155
49.01,-124.2,40," 2011-06-04 12:32:30",0," None ",2011-06-04,155
45.12,-122.98,24.5," 2011-06-04 12:32:30",0," None ",2011-06-04,155
49,-124.22,40," 2011-06-04 12:35:00",0," None ",2011-06-04,155
45.105,-122.995,28.5," 2011-06-04 12:35:00",0," None ",2011-06-04,155
44.9,-123.27,53," 2011-06-04 12:37:30",0," None ",2011-06-04,155
48.985,-124.18,45," 2011-06-04 12:40:00",0," None ",2011-06-04,155
44.922,-123.248,36.8," 2011-06-04 12:40:00",0," None ",2011-06-04,155
48.99,-124.17,35," 2011-06-04 12:42:30",0," None ",2011-06-04,155
44.93,-123.235,33.5," 2011-06-04 12:42:30",0," None ",2011-06-04,155
45.04,-123.1,50," 2011-06-04 13:07:30",0," None ",2011-06-04,155
44.98,-123.21,38," 2011-06-04 13:12:30",0," None ",2011-06-04,155
45.015,-123.17,58," 2011-06-04 13:15:00",0," None ",2011-06-04,155
49.01,-124.14,20," 2011-06-04 13:17:30",0," None ",2011-06-04,155
45.01,-123.28,60," 2011-06-04 13:17:30",0," None ",2011-06-04,155
48.87,-124.01,39," 2011-06-04 13:20:00",0," None ",2011-06-04,155
45.1,-123.195,60," 2011-06-04 13:20:00",0," None ",2011-06-04,155
41.28,-123.09,20," 2011-06-04 13:27:30",0," None ",2011-06-04,155
41.31,-123.07,60," 2011-06-04 13:30:00",0," None ",2011-06-04,155
49.1,-125.35,25," 2011-06-04 14:12:30",0," None ",2011-06-04,155
41.3,-123.095,21," 2011-06-04 14:12:30",0," None ",2011-06-04,155
49.09,-125.34,26," 2011-06-04 14:15:00",0," None ",2011-06-04,155
49.07,-125.4,32.5," 2011-06-04 14:22:30",0," None ",2011-06-04,155
49.1,-125.32,20," 2011-06-04 14:25:00",0," None ",2011-06-04,155
49.07,-125.32,20," 2011-06-04 14:32:30",0," None ",2011-06-04,155
49.075,-125.33,20," 2011-06-04 14:35:00",0," None ",2011-06-04,155
49.06,-125.305,40," 2011-06-04 14:40:00",0," None ",2011-06-04,155
49.055,-125.31,40," 2011-06-04 14:42:30",0," None ",2011-06-04,155
49.05,-125.39,31," 2011-06-04 14:45:00",0," None ",2011-06-04,155
49.035,-125.395,40," 2011-06-04 14:47:30",0," None ",2011-06-04,155
49.04,-125.33,40," 2011-06-04 14:50:00",0," None ",2011-06-04,155
41.37,-123.2,60," 2011-06-04 14:57:30",0," None ",2011-06-04,155
41.29,-123.26,45," 2011-06-04 15:05:00",0," None ",2011-06-04,155
49.07,-125.21,20," 2011-06-04 15:15:00",0," None ",2011-06-04,155
49.08,-125.19,20," 2011-06-04 15:17:30",0," None ",2011-06-04,155
41.28,-123.19,34," 2011-06-04 15:20:00",0," None ",2011-06-04,155
49.06,-125.21,37," 2011-06-04 15:22:30",0," None ",2011-06-04,155
49.11,-125.19,20," 2011-06-04 15:25:00",0," None ",2011-06-04,155
49.11,-125.2,20," 2011-06-04 15:27:30",0," None ",2011-06-04,155
49.1,-125.22,20," 2011-06-04 15:30:00",0," None ",2011-06-04,155
49.11,-125.21,20," 2011-06-04 15:32:30",0," None ",2011-06-04,155
49.11,-125.18,21," 2011-06-04 15:35:00",0," None ",2011-06-04,155
49.03,-125.21,20," 2011-06-04 15:40:00",0," None ",2011-06-04,155
49.12,-125.11,36," 2011-06-04 15:42:30",0," None ",2011-06-04,155
41.29,-123.205,35," 2011-06-04 16:15:00",0," None ",2011-06-04,155
41.3,-123.16,60," 2011-06-04 16:17:30",0," None ",2011-06-04,155
41.31,-123.2,25," 2011-06-04 16:22:30",0," None ",2011-06-04,155
41.285,-123.19,34," 2011-06-04 16:25:00",0," None ",2011-06-04,155
49.11,-125.15,27," 2011-06-04 16:27:30",0," None ",2011-06-04,155
41.3,-123.2,45," 2011-06-04 16:27:30",0," None ",2011-06-04,155
49.08,-125.33,20," 2011-06-04 16:40:00",0," None ",2011-06-04,155
49.11,-125.105,20," 2011-06-04 16:52:30",0," None ",2011-06-04,155
49.13,-125.09,20," 2011-06-04 16:55:00",0," None ",2011-06-04,155
49.17,-125.14,49.5," 2011-06-04 16:57:30",0," None ",2011-06-04,155
49.11,-125.2,49," 2011-06-04 17:00:00",0," None ",2011-06-04,155
49.08,-125.16,21.5," 2011-06-04 17:02:30",0," None ",2011-06-04,155
49.15,-125.07,20," 2011-06-04 17:07:30",0," None ",2011-06-04,155
49.1,-125.11,20," 2011-06-04 17:10:00",0," None ",2011-06-04,155
45.085,-123.06,48.5," 2011-06-04 17:10:00",0," None ",2011-06-04,155
45.03,-123.21,31," 2011-06-04 17:12:30",0," None ",2011-06-04,155
49.07,-125.185,20," 2011-06-04 17:20:00",0," None ",2011-06-04,155
49.07,-125.14,20," 2011-06-04 17:22:30",0," None ",2011-06-04,155
49.115,-125.11,28," 2011-06-04 17:25:00",0," None ",2011-06-04,155
41.3,-123.1,60," 2011-06-04 17:27:30",0," None ",2011-06-04,155
41.3,-123.2,23," 2011-06-04 17:30:00",0," None ",2011-06-04,155
45.79,-123.5,20," 2011-06-04 18:35:00",0," None ",2011-06-04,155
49.07,-125.25,40," 2011-06-04 18:50:00",0," None ",2011-06-04,155
41.3,-123.12,60," 2011-06-04 19:02:30",0," None ",2011-06-04,155
41.3,-123.2,23," 2011-06-04 20:20:00",0," None ",2011-06-04,155
41.34,-123.21,40," 2011-06-04 21:22:30",0," None ",2011-06-04,155
45.058,-123.28,37.8," 2011-06-04 23:27:30",0," None ",2011-06-04,155
45.055,-123.222,51.8," 2011-06-04 23:30:00",0," None ",2011-06-04,155
45.025,-123.195,42," 2011-06-04 23:32:30",0," None ",2011-06-04,155
45.023,-123.192,44," 2011-06-04 23:35:00",0," None ",2011-06-04,155
45.09,-123.06,57.5," 2011-06-04 23:37:30",0," None ",2011-06-04,155
45.12,-123.03,60," 2011-06-04 23:40:00",0," None ",2011-06-04,155
45.075,-123.265,57," 2011-06-04 23:42:30",0," None ",2011-06-04,155
45.08,-123.14,55," 2011-06-04 23:45:00",0," None ",2011-06-04,155
44,-123.17,21," 2011-06-05 00:57:30",0," None ",2011-06-05,156
44.845,-123.19,60," 2011-06-05 02:30:00",0," None ",2011-06-05,156
44.78,-123.32,48," 2011-06-05 02:32:30",0," None ",2011-06-05,156
44.81,-123.26,41," 2011-06-05 02:35:00",0," None ",2011-06-05,156
44.835,-123.298,44," 2011-06-05 02:55:00",0," None ",2011-06-05,156
44.78,-123.26,59," 2011-06-05 03:00:00",0," None ",2011-06-05,156
44.87,-123.26,55," 2011-06-05 03:02:30",0," None ",2011-06-05,156
44.885,-123.36,49," 2011-06-05 03:07:30",0," None ",2011-06-05,156
44.86,-123.38,40.5," 2011-06-05 03:10:00",0," None ",2011-06-05,156
44.86,-123.4,34," 2011-06-05 03:12:30",0," None ",2011-06-05,156
44.93,-123.33,34.5," 2011-06-05 03:27:30",0," None ",2011-06-05,156
44.915,-123.37,48.8," 2011-06-05 03:30:00",0," None ",2011-06-05,156
44.905,-123.33,40.8," 2011-06-05 03:32:30",0," None ",2011-06-05,156
44.918,-123.215,47.2," 2011-06-05 03:35:00",0," None ",2011-06-05,156
45.04,-123.21,36.8," 2011-06-05 03:45:00",0," None ",2011-06-05,156
45.03,-123.24,39.5," 2011-06-05 03:47:30",0," None ",2011-06-05,156
45.02,-123.26,52," 2011-06-05 03:50:00",0," None ",2011-06-05,156
45.06,-123.175,46.5," 2011-06-05 03:52:30",0," None ",2011-06-05,156
44.91,-123.31,60," 2011-06-05 03:55:00",0," None ",2011-06-05,156
44.948,-123.16,40," 2011-06-05 04:07:30",0," None ",2011-06-05,156
44.95,-123.17,20," 2011-06-05 04:10:00",0," None ",2011-06-05,156
45.1,-123.055,56," 2011-06-05 04:12:30",0," None ",2011-06-05,156
45.01,-122.88,52," 2011-06-05 04:17:30",0," None ",2011-06-05,156
44.885,-123.238,53.5," 2011-06-05 05:20:00",0," None ",2011-06-05,156
44.87,-123.237,38.2," 2011-06-05 05:22:30",0," None ",2011-06-05,156
45.02,-122.92,31," 2011-06-05 05:32:30",0," None ",2011-06-05,156
45.07,-123.14,55.5," 2011-06-05 06:55:00",0," None ",2011-06-05,156
45.09,-123.08,60," 2011-06-05 06:57:30",0," None ",2011-06-05,156
44.96,-123.23,34," 2011-06-05 07:05:00",0," None ",2011-06-05,156
44.985,-123.195,55," 2011-06-05 07:10:00",0," None ",2011-06-05,156
45.025,-123.145,48," 2011-06-05 07:12:30",0," None ",2011-06-05,156
45.078,-123.135,50," 2011-06-05 07:15:00",0," None ",2011-06-05,156
45,-123.205,33.8," 2011-06-05 07:17:30",0," None ",2011-06-05,156
44.99,-123.22,40.8," 2011-06-05 07:20:00",0," None ",2011-06-05,156
45.055,-123.18,44.5," 2011-06-05 07:22:30",0," None ",2011-06-05,156
45.08,-123.19,60," 2011-06-05 12:17:30",0," None ",2011-06-05,156
45.69,-122.82,20," 2011-06-05 13:47:30",0," None ",2011-06-05,156
44.99,-123.305,42," 2011-06-05 14:22:30",0," None ",2011-06-05,156
45.02,-123.32,60," 2011-06-05 14:25:00",0," None ",2011-06-05,156
48.87,-124.91,20," 2011-06-05 14:42:30",0," None ",2011-06-05,156
48.84,-124.905,20," 2011-06-05 14:45:00",0," None ",2011-06-05,156
48.9,-124.905,20," 2011-06-05 14:50:00",0," None ",2011-06-05,156
48.9,-124.91,20," 2011-06-05 14:52:30",0," None ",2011-06-05,156
48.92,-124.89,20," 2011-06-05 14:55:00",0," None ",2011-06-05,156
48.91,-124.89,20," 2011-06-05 14:57:30",0," None ",2011-06-05,156
48.91,-124.89,20," 2011-06-05 15:00:00",0," None ",2011-06-05,156
48.9,-124.9,20," 2011-06-05 15:02:30",0," None ",2011-06-05,156
48.91,-124.84,20," 2011-06-05 15:05:00",0," None ",2011-06-05,156
48.95,-124.84,20," 2011-06-05 15:07:30",0," None ",2011-06-05,156
48.9,-124.83,24," 2011-06-05 15:10:00",0," None ",2011-06-05,156
48.91,-124.835,23," 2011-06-05 15:12:30",0," None ",2011-06-05,156
43.98,-123.22,50," 2011-06-05 15:12:30",0," None ",2011-06-05,156
48.94,-124.82,23," 2011-06-05 15:15:00",0," None ",2011-06-05,156
43.965,-123.2,34.5," 2011-06-05 15:15:00",0," None ",2011-06-05,156
48.93,-124.835,24," 2011-06-05 15:17:30",0," None ",2011-06-05,156
48.92,-124.85,20," 2011-06-05 15:20:00",0," None ",2011-06-05,156
44,-123.3,60," 2011-06-05 15:22:30",0," None ",2011-06-05,156
48.9,-124.94,20," 2011-06-05 15:35:00",0," None ",2011-06-05,156
48.93,-124.88,20," 2011-06-05 15:37:30",0," None ",2011-06-05,156
44,-123.17,26," 2011-06-05 15:37:30",0," None ",2011-06-05,156
48.9,-124.89,20," 2011-06-05 15:40:00",0," None ",2011-06-05,156
43.9,-123.29,41," 2011-06-05 16:07:30",0," None ",2011-06-05,156
43.89,-123.31,47," 2011-06-05 16:12:30",0," None ",2011-06-05,156
43.99,-123.22,20," 2011-06-05 16:15:00",0," None ",2011-06-05,156
43.96,-123.25,51," 2011-06-05 16:17:30",0," None ",2011-06-05,156
48.925,-124.92,25," 2011-06-05 16:32:30",0," None ",2011-06-05,156
48.91,-124.89,20," 2011-06-05 16:35:00",0," None ",2011-06-05,156
48.905,-124.86,20," 2011-06-05 16:37:30",0," None ",2011-06-05,156
